id,collection,dc.identifier.vol[en],dc.identifier.iss[en]
60459acf-aaf6-47f3-9c2b-37df323bbd08,2164/706||2164/674||2164/321,,
62901422-1fd8-4228-b9ef-328129cc03be,2164/706||2164/674||2164/321,,
629c7ef2-82bd-4a47-80e6-58127adcdf33,2164/706||2164/674||2164/321,,
62cd9089-f8e5-438c-920c-62809dc1d702,2164/706||2164/674||2164/668||2164/321,,
638d1893-14a4-4924-a35b-dc6010d29049,2164/706||2164/633||2164/674||2164/321,,
64a44741-7249-413c-bc9d-89e44a37bf1e,2164/706||2164/674||2164/321,,
65457324-19b0-428e-9498-5c231883b75b,2164/706||2164/674||2164/321,,
66018d8d-a91a-4a60-86d0-672aa1fff8f4,2164/706||2164/674||2164/321,,
690b16a2-3474-48be-8d74-d04796ce8e85,2164/706||2164/674||2164/676||2164/321,,
69648909-8ddc-4246-9822-25234ce4e55b,2164/706||2164/674||2164/645||2164/321,,
6a3af89f-0d04-4b65-bafd-bf2c337b8040,2164/706||2164/674||2164/678||2164/321,,
6b9a4ed5-a27d-4a5f-8997-be151eeb757f,2164/706||2164/674||2164/321,,
6bab5fbb-f1cf-40ac-97bc-10ce34be6a2e,2164/706||2164/674||2164/321,,
6bb5e364-13c1-477a-bed1-9eae001e81f9,2164/706||2164/674||2164/321,,
6bc32592-b44f-4793-ac13-5d1d974bc128,2164/706||2164/674||2164/321,,
6be09fd1-ccfc-4576-807f-af34d22a89f3,2164/706||2164/674||2164/321,,
6c37d84e-05e2-43b6-996e-8467d49eb20d,2164/706||2164/674||2164/321,,
6cf3a3e3-bc13-47fe-b871-aae7ef1aac07,2164/706||2164/553||2164/412||2164/674||2164/686||2164/321,,
6e80ac9b-df90-47a7-a1a2-27b9f0cc8521,2164/706||2164/619||2164/674||2164/670||2164/321,,
6ea1ebcf-51d9-4910-aacf-aa37b908f74c,2164/706||2164/553||2164/412||2164/674||2164/321,,
6eb5650c-731d-40c7-a6dc-74aa6047683b,2164/706||2164/674||2164/321,,
6ed73617-dd4f-47f2-8e68-6058e8cc9472,2164/706||2164/674||2164/321,,
6ee8461e-95f0-413f-8f55-3aef34912069,2164/706||2164/553||2164/412||2164/674||2164/321,,
6f79bc79-54bf-4af5-9a49-73834d88a9d1,2164/706||2164/674||2164/678||2164/321,,
6fd60448-3267-4835-9b71-c621c913260e,2164/706||2164/674||2164/321,,
70c811c7-cdb4-4bac-a223-0743c2d76eb9,2164/706||2164/674||2164/321,,
7176449c-73d0-4058-b9bb-c83df237999f,2164/706||2164/619||2164/674||2164/321,,
719c8ba5-9e6b-4f4a-a6fb-cec3d070cb6d,2164/706||2164/674||2164/688||2164/321,,
71d44407-38b5-4194-a3c7-ae8d48b3eb53,2164/706||2164/674||2164/321,,
7256f451-e99e-42ea-b5fa-cf24c5aed00e,2164/706||2164/674||2164/321,,
72a0a2c9-6c9f-47c5-a85f-7bed6fca4e36,2164/706||2164/674||2164/321,,
72d00b7c-f5ee-4e38-8ad3-dda0c9659bc9,2164/706||2164/633||2164/674||2164/647||2164/321,,
737006e7-eaa2-47af-86e5-0803b3d5f386,2164/706||2164/674||2164/688||2164/321,,
741b0ff0-2228-44a6-afb8-697286c902ac,2164/706||2164/674||2164/321,,
75130fdf-abf9-42cd-86a4-3b180d00e884,2164/706||2164/674||2164/321,,
7705dced-01f4-42c1-b5c8-4047c2f32d6b,2164/706||2164/635||2164/674||2164/645||2164/670||2164/321,,
78257d58-0a49-4bb6-94c8-2644a27ac243,2164/706||2164/674||2164/321,,
78590624-4cd1-4903-aea4-4be9e47234be,2164/706||2164/619||2164/674||2164/670||2164/321,,
786f6f0e-ed0f-43ff-a0ec-788a1f548eb6,2164/706||2164/674||2164/321,,
7a266903-534c-4c7e-9909-f80509c32996,2164/706||2164/633||2164/674||2164/321,,
7a26c405-6719-42a5-b41c-9e0f999d1a6c,2164/706||2164/674||2164/321,,
7bc68541-c9e7-4488-9fb6-99394d31b5b6,2164/706||2164/674||2164/321,,
7c105e3c-f02d-4a9c-9d4a-2ef7e5ef30ec,2164/706||2164/674||2164/321,,
7cfd5263-edb2-445f-a2e7-be5f1490196a,2164/706||2164/674||2164/321,,
7ec73fba-458b-4a1c-95f6-125f0636b81c,2164/706||2164/674||2164/321,,
7f8675f1-6b71-45e2-a37e-d33376397587,2164/706||2164/674||2164/321,,
7f96a260-82d9-4dc7-a101-fbf9063a2e0a,2164/706||2164/674||2164/321,,
7f9ace54-c3e8-4279-8981-73e0dab693c2,2164/706||2164/674||2164/321,,
7f9e9cb0-4bdc-4ebf-a65b-3dc6df99bc2e,2164/706||2164/674||2164/321,,
80409ee4-10c1-4fcf-8a2e-8b1af363d884,2164/706||2164/674||2164/585||2164/579||2164/321,,
82255ac3-0456-43fd-bd73-c4f410d9ab30,2164/706||2164/674||2164/678||2164/688||2164/321,,
83ebf6d5-fa32-4b79-8d22-e02fda73da07,2164/706||2164/674||2164/321,,
83f8f302-c822-42ef-9dfd-a9ddaa2dfa39,2164/706||2164/674||2164/321,,
844ea0c5-e11a-48f7-bc3f-7b3281a70d2f,2164/706||2164/674||2164/321,,
846ea1af-9065-4fd4-a046-5ca08bf54e59,2164/706||2164/674||2164/321,,
87be71ce-4689-4570-ab46-56693731c2c0,2164/706||2164/674||2164/321,,
88804ee5-54a1-44f5-a0ca-913252bacfbc,2164/706||2164/674||2164/321,,
88b2a9df-1c91-4e92-95b7-5ec447e4405e,2164/706||2164/674||2164/579||2164/321,,
8a16a1df-8510-4c84-b558-e7e245a5c2bf,2164/706||2164/674||2164/321,,
8c558e02-9560-4b03-80d4-fad40f667cfd,2164/706||2164/674||2164/321,,
8d151277-000c-4a63-a397-833f8e2c8402,2164/706||2164/674||2164/321,,
8d38aef4-2a25-4637-92c3-0b7accf4cbca,2164/706||2164/674||2164/321,,
8d49dc39-0f75-4ef3-9fa3-965f9fc9a5a1,2164/706||2164/674||2164/321,,
8ef038bd-b05e-4c47-959e-b4afdcdf5986,2164/706||2164/553||2164/674||2164/321,,
8ff9ce95-410f-43f4-8888-4ed19814f9e1,2164/706||2164/674||2164/321,,
919cc5f4-25b2-40c3-9768-683746f416cd,2164/706||2164/674||2164/321,,
91dc862a-692f-4458-a47a-51f8c928c90e,2164/706||2164/674||2164/668||2164/321,,
92619c53-0a74-42f7-905c-8e08fc594acd,2164/706||2164/682||2164/674||2164/321,,
941dad03-8b82-4950-a973-2cc660ac1110,2164/706||2164/674||2164/321,,
9656f8e6-0391-434d-bbc0-1791528257c3,2164/706||2164/674||2164/321,,
970e765e-a400-40e2-b971-27c751398bcf,2164/706||2164/619||2164/674||2164/321,,
981cea85-9c88-4512-b6d3-5cf4e1fa91d6,2164/706||2164/674||2164/321,,
999aa53c-289c-4dc2-95ff-4f5118282cf4,2164/706||2164/619||2164/674||2164/321,,
9a02ee03-299a-46d5-914e-cf5dee444698,2164/706||2164/619||2164/674||2164/321,,
9bb481dd-938c-48ee-acd1-3f98a2261971,2164/706||2164/674||2164/321,,
9c179ce4-1a3c-477c-b2d8-6772c9daf055,2164/706||2164/674||2164/321,,
9c856485-7a7d-4477-b886-ce11de95d4c4,2164/706||2164/674||2164/321,,
9cc1ea63-6bdf-422e-a402-508563c65a0a,2164/706||2164/674||2164/321,,
9ccd435e-1b2d-4fd7-abf4-f69f916bfc2a,2164/706||2164/674||2164/321,,
9d167331-6fb6-4cbb-b314-7b9a4e451b51,2164/706||2164/674||2164/321,,
9d426c98-2090-480a-817a-8db6b15599d8,2164/706||2164/412||2164/674||2164/686||2164/321,,
9d9a7bdc-43f0-4a22-bdd7-c024f7045e57,2164/706||2164/674||2164/321,,
9dfc9ae0-22d5-4509-a14d-61b2653fc425,2164/706||2164/674||2164/321,,
9fa39e51-ae62-4afd-9281-78ffdb46beb4,2164/706||2164/674||2164/321,,
a07d9c74-bd32-432b-93a5-64689597022e,2164/706||2164/674||2164/678||2164/688||2164/321,,
a136dd01-0165-462c-ab4a-259a2f07fea8,2164/706||2164/674||2164/321,,
a24d94d0-e976-48c5-91a6-6431c6e5348f,2164/706||2164/674||2164/647||2164/321,,
a2e382c0-456d-40b0-8fc1-6d4804215109,2164/706||2164/674||2164/678||2164/688||2164/321,,
a57ab211-1019-45aa-b625-c7e20f17c501,2164/706||2164/674||2164/321,,
a751341c-d295-45d8-90d8-3f8d07ce442c,2164/706||2164/674||2164/321,,
a7ab0992-c28c-46df-99b4-e9dc820a5df4,2164/706||2164/674||2164/321,,
a7e49586-4fe2-43af-b164-6a38e94a6f63,2164/706||2164/674||2164/321,,
aa2a2603-d3f1-44a7-b4a9-f6b0cef65b48,2164/706||2164/674||2164/321,,
aab6e10b-a4fc-4297-88b1-85e5dc380ab1,2164/706||2164/674||2164/668||2164/321,,
acc6b40c-f682-4cb5-a679-6b239673af26,2164/706||2164/674||2164/321,,
ace5cf02-95cf-4c09-9971-bbbf258cf510,2164/706||2164/674||2164/321,,
ad325149-af7f-4bac-8ba0-c067bffd23ba,2164/706||2164/674||2164/321,,
adaff987-3f38-46ba-8758-8d8eabd39837,2164/706||2164/674||2164/321,,
af9073da-cfdd-4f77-84d4-839f8d98ff6b,2164/706||2164/674||2164/321,,
afbe2c12-f829-4655-ab08-17889416a4db,2164/706||2164/674||2164/321,,
afe625d7-e7e5-483d-ad04-6fc5e3a79631,2164/706||2164/674||2164/321,,
b03228db-a350-42e4-b192-9a2c0f0c6204,2164/706||2164/674||2164/321,,
b0797cd0-bce4-4686-b038-f46f25e79f66,2164/706||2164/412||2164/674||2164/686||2164/321,,
b08bfccf-6e90-4b80-b0fd-63232901ed29,2164/706||2164/674||2164/321,,
b0d97784-eab6-4e90-8fb2-7d2ff7df8036,2164/706||2164/674||2164/321,,
b13243ca-ecb4-4d27-91fe-f7175501f8af,2164/706||2164/674||2164/321,,
b18010b4-79af-4a48-91fe-08879b70615d,2164/706||2164/674||2164/321,,
b298fbf3-379d-431d-93c7-034f492d917e,2164/706||2164/674||2164/321,,
b2f88cc4-3e04-47d3-a775-f802a2496ff0,2164/706||2164/619||2164/674||2164/321,,
b3f3d2fb-fe5d-4611-87dc-afc31aa83512,2164/706||2164/674||2164/321,,
b461887c-4622-4b18-891b-cc98aec3beac,2164/706||2164/674||2164/321,,
b4682089-b853-46e5-8b54-f48cd489f86a,2164/706||2164/674||2164/321,,
b4a905e5-b168-4482-9b3a-c4f92304a36e,2164/706||2164/674||2164/321,,
b79f6be0-ec2f-4201-b781-8cf7e117cdcd,2164/706||2164/674||2164/321,,
b926712d-e4fd-4949-82ed-616837b27347,2164/706||2164/674||2164/321,,
ba11161d-f34f-42d6-ad82-991a15771539,2164/706||2164/674||2164/321,,
baf3c9df-435e-465f-9d7e-45ea912e6ad9,2164/706||2164/674||2164/321,,
baf675c0-bcad-43f3-9c80-ab16db0bb3b7,2164/706||2164/674||2164/321,,
bb451060-2ce6-4f23-9ceb-27c9be64c223,2164/706||2164/674||2164/321,,
bba4d087-1798-4f6b-b835-1b443885d7d2,2164/706||2164/672||2164/674||2164/678||2164/321,,
bc3199c1-f1ad-43e2-bb95-cad5c2702d16,2164/706||2164/674||2164/321,,
bc83c022-1289-4d4d-adf8-256b7815a5f5,2164/706||2164/674||2164/321,,
be5862da-bcb8-47a6-b61c-298551b5c81f,2164/706||2164/674||2164/321,,
bf26a759-1a94-4847-aaa0-9f8d276f868e,2164/706||2164/674||2164/321,,
c31a095c-21ab-49ed-9270-dbd76c17a794,2164/706||2164/674||2164/321,,
c3d50400-e741-4192-8ec1-a06a3af3b8da,2164/706||2164/674||2164/321,,
c4907454-bf31-419b-b823-99de5ef2f216,2164/706||2164/674||2164/321,,
c4a901bc-8fa6-4927-9636-2b0d6e83a918,2164/706||2164/674||2164/321,,
c4c3b1a8-c120-40b1-b3ef-1496defae66f,2164/706||2164/674||2164/321,,
c4fc59d1-23f9-41bc-ae1f-610330e18241,2164/706||2164/674||2164/321,,
c522ff5f-9475-4c9a-91be-c28e59f12995,2164/706||2164/682||2164/674||2164/688||2164/321,,
c7d716ca-a93b-421a-950a-84c6d469920c,2164/706||2164/674||2164/321,,
c9126a96-f6aa-4908-8159-c2b1bb5f6627,2164/706||2164/674||2164/321,,
c94a0eca-0e1f-4660-b6c5-035e94e4067d,2164/706||2164/674||2164/321,,
cbb0cdc6-b638-403f-a508-a7df8326e231,2164/706||2164/674||2164/321,,
cc28a8f1-0b70-42c6-9c06-3d7b21638842,2164/706||2164/674||2164/321,,
cc8a7ba3-1260-4995-9ea6-39bb7750ba41,2164/706||2164/674||2164/321,,
cc8b6369-6245-4a52-9035-ce14ee16425e,2164/706||2164/674||2164/321,,
cd2e4b22-e989-4156-b335-bbff04ee0a1c,2164/706||2164/674||2164/321,,
cee2efdc-094c-45be-8f57-07fe3d92e7c1,2164/706||2164/674||2164/321,,
cf9ed164-7202-47db-83df-19a8b07f4676,2164/706||2164/633||2164/674||2164/321,,
d0733b68-a81e-44cc-8266-088d931fcea1,2164/706||2164/619||2164/674||2164/321,,
d2ce255f-cc80-48b5-b4fd-27138d51c0ef,2164/706||2164/674||2164/321,,
d2f65d99-c87f-4522-9984-a9a9d5c09249,2164/706||2164/674||2164/321,,
d3426e3c-392e-46e2-87f6-b01388c0b055,2164/706||2164/674||2164/321,,
d3821a13-5e93-4e1c-a721-8385bf7efab5,2164/706||2164/674||2164/321,,
d4c88cc1-01f9-475e-8428-7e58b106100a,2164/706||2164/674||2164/321,,
d5f08482-fd2e-4dd5-9f79-ba4be0d6ab81,2164/706||2164/674||2164/321,,
d674a2f0-e3c5-4553-9593-9a9ef7d54110,2164/706||2164/674||2164/321,,
d85a4ec2-cd2f-489d-b60b-7fb412c8c923,2164/706||2164/674||2164/321,,
d9388cf7-c9e7-4e18-b012-122fd80a434c,2164/706||2164/674||2164/321,,
d9862af2-7124-4ba3-a45b-d7d2d9507f56,2164/706||2164/674||2164/321,,
d9a3de50-16f4-4f36-b46a-996d57a21584,2164/706||2164/633||2164/635||2164/674||2164/637||2164/321,,
da088dbb-d694-4b96-ac6e-16cf9be15dca,2164/706||2164/674||2164/321,,
dba2c0e4-95c0-4ea2-aca5-fab95a3e4891,2164/706||2164/674||2164/321,,
dbb16405-55af-49dd-94b4-4c32dd048d4f,2164/706||2164/674||2164/321,,
dbfc126c-a5fe-4a71-9861-86bc4e734a30,2164/706||2164/674||2164/321,,
dc2c885e-e72b-4dc5-9c1a-ead14e3c46c5,2164/706||2164/674||2164/321,,
ddc98dee-db65-47f5-bdcc-8f57798e43a6,2164/706||2164/553||2164/412||2164/674||2164/321,,
deaebab1-4330-473c-843e-912352535872,2164/706||2164/674||2164/321,,
df0333b3-e66f-414e-bfd6-54e16fa2e123,2164/706||2164/674||2164/321,,
df195095-28f3-489d-bc03-2001eefdd4a2,2164/706||2164/674||2164/321,,
df4a4a9f-e60e-4435-8f02-976aa5c4b41c,2164/706||2164/674||2164/321,,
e144ca4a-49ec-4217-a5bc-fd5639c7ab7f,2164/706||2164/674||2164/678||2164/321,,
e2842fcb-1893-42bc-9def-11b6b15a0431,2164/706||2164/674||2164/321,,
e2f1c519-b6da-47bb-890d-2b7ef108ea6f,2164/706||2164/674||2164/668||2164/321,,
e300a496-bb17-4c1a-8f37-7db02a817f6c,2164/706||2164/674||2164/688||2164/321,,
e3343c81-dfb2-466e-ab1d-6c8874718f4f,2164/706||2164/674||2164/579||2164/321,,
e357f030-a77b-4f12-b9fd-3643a23c7a50,2164/706||2164/674||2164/321,,
e4830d66-6126-4142-8ab9-b3e43574493e,2164/706||2164/674||2164/321,,
e487e98c-6175-4904-8bcc-d015c1b8f663,2164/706||2164/674||2164/321,,
e4b61d22-3779-4d62-82b0-f898b5a31ae3,2164/706||2164/674||2164/321,,
e6c893fd-b99d-48c6-9332-73efefabac09,2164/706||2164/674||2164/321,,
e753af77-b8e3-4f1e-b24a-c63f0a4451d9,2164/706||2164/674||2164/321,,
e79d8182-42c2-4142-b542-f7b0ebe3f5f6,2164/706||2164/619||2164/674||2164/321,,
e85fa5f0-af6a-4050-a52e-6b1497c304d5,2164/706||2164/674||2164/321,,
e872981f-a326-4773-82cd-8d86ad6bd3c0,2164/706||2164/674||2164/321,,
e8fa3682-82c8-44ce-9197-b293f47959a7,2164/706||2164/674||2164/321,,
e97b2247-4a52-4625-ad3c-8415e4895a0f,2164/706||2164/674||2164/579||2164/321,,
e99c0e4f-45c0-4acb-8aa0-807d4f4bcee0,2164/706||2164/674||2164/321,,
ea56cc36-363e-46ad-a8ea-c5c0bfd90862,2164/706||2164/674||2164/321,,
eb565690-06fc-49c8-a3eb-7ca3ea7978df,2164/706||2164/674||2164/321,,
ece5f3c0-6a2c-4266-97ec-bd57cf649cab,2164/706||2164/619||2164/674||2164/321,,
ed094405-e6d1-48c2-bd94-289b22015a69,2164/706||2164/674||2164/321,,
ee66812f-d930-490a-8f51-ed52f787938e,2164/706||2164/674||2164/321,,
ee718bb3-e756-45ff-bade-b5ac95178b5f,2164/706||2164/674||2164/321,,
ee83c205-2e5e-4e28-a0c5-d68e7ee17398,2164/706||2164/674||2164/321,,
efef337f-7c7f-45dd-8b83-118887e29b1c,2164/706||2164/674||2164/321,,
f4f9e287-a465-4c02-9871-516d6ed17c4f,2164/706||2164/674||2164/678||2164/688||2164/668||2164/321,,
f504fa70-0dee-4872-93e8-fee06d15f211,2164/706||2164/674||2164/321,,
f50a4a73-76e0-4f9f-85d9-6ed3c09df798,2164/706||2164/674||2164/321,,
f7c2a11c-d71f-4970-8d13-112939124b2f,2164/706||2164/674||2164/321,,
f867cac4-c9a2-42d1-bbc2-01b1bba0b7ca,2164/706||2164/674||2164/321,,
f94c4a2c-e679-4754-b86f-c208a688597a,2164/706||2164/674||2164/321,,
fa0a2681-ff96-4112-b073-57b759a1ec1c,2164/706||2164/619||2164/674||2164/321,,
fb1db28f-e1eb-4410-b0bf-1eb2f365dd49,2164/706||2164/674||2164/321,,
fc59d8ce-30f9-4544-8360-b6a48b6cdb13,2164/706||2164/674||2164/321,,
fd50546f-86f8-4a90-8e17-0898f37b1845,2164/706||2164/619||2164/674||2164/321,,
fe82b265-af82-4fa7-a8c5-bff813105cfc,2164/706||2164/674||2164/321,,
00bce4fd-fd1f-4ea9-b58b-5b24e1dd7051,2164/706||2164/676||2164/321,,
033d77d0-f037-4bd6-a4ea-fa6ab97f9adc,2164/706||2164/676||2164/321,,
0ebbd5dc-80ef-4e57-b30a-07df1ac1305c,2164/706||2164/676||2164/321,,
11aff635-f6e8-424a-869f-9645b247bbc2,2164/706||2164/676||2164/321,,
1226ff2c-68e2-4f5f-a553-522a05a1e6e4,2164/706||2164/676||2164/321,,
13d22ec0-c8b3-45dc-8853-58380091ef4b,2164/706||2164/676||2164/321,,
1652881a-07e7-4f83-9888-5ac833651f08,2164/706||2164/676||2164/321,,
1919a38b-b642-45ee-b273-3e50c6643a46,2164/706||2164/676||2164/321,,
1c6bcd0b-88aa-4772-8c5d-1cd371187e85,2164/706||2164/676||2164/321,,
1c9955d9-d961-49d8-9fbd-d47aa69d3c44,2164/706||2164/676||2164/321,,
1d7761e4-faa3-43f9-9047-eaa49ea1ebb8,2164/706||2164/676||2164/321,,
23a0a459-f87d-443e-b1bc-16bf4d7b9878,2164/706||2164/676||2164/321,,
2455e05d-3853-4df6-81a8-fdf19471aa74,2164/706||2164/676||2164/321,,
26c90c23-611f-4f45-9157-62f2361c4ed1,2164/706||2164/676||2164/321,,
284eedaf-2de2-4151-8d79-9fb2b42f3723,2164/706||2164/676||2164/321,,
290a2341-3e3a-4d33-a9d7-da3d51b793b0,2164/706||2164/676||2164/321,,
2a07d7ac-8e65-46d0-8e3c-8a9ca0a1eab7,2164/706||2164/676||2164/321,,
2c871b1c-0776-4d6c-a3d0-0f272424883b,2164/706||2164/676||2164/321,,
2cc2fb67-cb20-44b0-b650-bb062e66f0b6,2164/706||2164/676||2164/321,,
30c8f217-3cb6-4f0a-9279-c6734b6336d0,2164/706||2164/676||2164/321,,
30caae14-a2bf-4caf-afa8-d3bed0d612b2,2164/706||2164/633||2164/676||2164/321,,
34ecbd06-e4c4-4540-97bf-c33f8430fcba,2164/706||2164/676||2164/321,,
36a4a71c-58c9-4448-ac6e-d3115eea5b17,2164/706||2164/676||2164/321,,
379b76bf-9587-4c40-bd40-6708ce43ff89,2164/706||2164/676||2164/321,,
37fc1a5c-87cc-4f5a-8df1-ad84da7be87c,2164/706||2164/676||2164/321,,
3b8bf784-9906-45f6-90e3-9588e48055f0,2164/706||2164/676||2164/321,,
3bbf4654-b506-4d7c-b388-896a9f8772d2,2164/706||2164/676||2164/321,,
3e5d88b7-a449-4402-9d09-111cef05e937,2164/706||2164/676||2164/321,,
4017225f-6d71-445a-ae83-d39460b02c1a,2164/706||2164/676||2164/321,,
42336cd5-5f2e-4369-96a5-cc8b0217cfbb,2164/706||2164/676||2164/321,,
426886bc-9210-4b02-9f84-c737af63d142,2164/706||2164/676||2164/321,,
444ef624-a567-42a0-9f96-d6e06f77533c,2164/706||2164/676||2164/321,,
47ed5037-2164-4cf0-b183-568da7426102,2164/706||2164/676||2164/321,,
4a1036ac-ca71-4227-9361-b657097609c5,2164/706||2164/676||2164/321,,
4b0177d6-a466-4d70-9b11-cee90eb6072e,2164/706||2164/676||2164/321,,
4f29d5ad-de48-471f-acd7-5d53e7c345ff,2164/706||2164/676||2164/321,,
52ec693f-9600-4750-9f26-d3ad5e83b3b5,2164/706||2164/676||2164/321,,
537866ab-dabc-4ffa-ade2-078bf0bbc922,2164/706||2164/676||2164/321,,
53db1224-6df7-4636-a90e-0c504f04094b,2164/706||2164/676||2164/321,,
54547ca5-80ff-49df-85c4-a7e868efc1da,2164/706||2164/676||2164/321,,
5465faac-d156-4c6d-8818-72555885907a,2164/706||2164/676||2164/321,,
56ecc808-aabf-4db6-bb71-7d5cf4f4ea26,2164/706||2164/676||2164/321,,
5d87e8ed-6216-48de-8738-138db6f0dc34,2164/706||2164/676||2164/321,,
5f7bb71c-895e-4965-87c5-42adeeb172d7,2164/706||2164/676||2164/321,,
6659b2b3-4556-408a-a8ac-379fa41ae9e9,2164/706||2164/676||2164/321,,
66e5b8ea-1340-45af-b6c5-6f80160b6752,2164/706||2164/676||2164/321,,
67d5e101-b72b-4d4e-9739-cbe3da022fe9,2164/706||2164/676||2164/321,,
690b16a2-3474-48be-8d74-d04796ce8e85,2164/706||2164/674||2164/676||2164/321,,
69b09bf3-33b9-476f-8254-671c7bd27673,2164/706||2164/676||2164/321,,
6aeacf82-0b47-4ef2-adfd-e4c7f0f482e2,2164/706||2164/676||2164/321,,
6babd31b-2739-4c07-b452-cfb350f58f22,2164/706||2164/555||2164/676||2164/321,,
6e188529-f402-4e1c-9902-fc68a14e3607,2164/706||2164/676||2164/321,,
712f1836-ef95-4fed-9725-336d9002156d,2164/706||2164/676||2164/321,,
7294b78d-93aa-49e4-a83b-cbef0a4cf644,2164/706||2164/676||2164/321,,
7357339d-0839-4ac9-a05b-98b28e2e6740,2164/706||2164/676||2164/321,,
75e9c758-6f0b-4301-a174-a58d69be0b9f,2164/706||2164/676||2164/321,,
76dba79c-3ab8-462f-b1b2-2d327c8e5e58,2164/706||2164/676||2164/321,,
779d06f9-8641-47bf-b957-bebd3bcab3aa,2164/706||2164/676||2164/321,,
785005d7-63ba-4c29-8620-6222960d2ed5,2164/706||2164/676||2164/321,,
7919cc9c-ba2d-471e-8b0e-0bf2067acf48,2164/706||2164/676||2164/649||2164/321,,
7ae549d9-4699-4828-8791-5f3fd566082e,2164/706||2164/676||2164/321,,
7daadad9-0986-40d8-9112-f11b43460cd5,2164/706||2164/676||2164/321,,
7ff13548-a10f-43b7-bb72-baf9124ef5c4,2164/706||2164/676||2164/321,,
84fa507c-7909-4203-98b6-7fdc23d3ec9e,2164/706||2164/676||2164/321,,
8504d221-1af8-495d-91d2-810faabfafb1,2164/706||2164/676||2164/321,,
858c1b81-7420-4713-82d5-468d34c72cc3,2164/706||2164/676||2164/321,,
8a313beb-d1a9-4af2-b767-2b4e02bc628b,2164/706||2164/676||2164/321,,
8c7409e1-5ce7-429c-be00-fe7d7fda7eea,2164/706||2164/676||2164/321,,
8d26bc9e-8862-4918-a210-6d708adc0e66,2164/706||2164/676||2164/321,,
92fe8705-c145-4482-8e47-c2b9ebddb974,2164/706||2164/676||2164/321,,
948cab29-4963-41f1-b01a-54a4b3933c50,2164/706||2164/676||2164/321,,
9740e4a5-3104-4779-9783-b1634fcca750,2164/706||2164/676||2164/321,,
976f2b62-a331-4f29-a67e-f23e5c9032a2,2164/706||2164/676||2164/321,,
999402bc-e98e-4502-9e1b-120aafcd73b3,2164/706||2164/676||2164/321,,
9bab5a65-24a0-40ab-a2e2-54a23e53f84c,2164/706||2164/676||2164/321,,
9e1c3ed0-4c5e-468c-82e5-cf400921c1bc,2164/706||2164/676||2164/321,,
a145ffb0-972c-4ef4-9a44-89f3685b7868,2164/706||2164/676||2164/321,,
a330dc96-c6ef-4364-a631-93836429a220,2164/706||2164/676||2164/321,,
a5dc5610-2a47-443f-a770-5528be48d460,2164/706||2164/676||2164/321,,
a6e8d7f6-3308-4fce-8823-88a9eec2abbf,2164/706||2164/676||2164/321,,
a6fb75e3-5066-4476-8421-db5641e1a842,2164/706||2164/676||2164/321,,
a7a7d085-1ea0-4a2d-959c-f84f1b71f070,2164/706||2164/676||2164/321,,
a8263b43-80d0-452b-8a4c-ebb211e799f7,2164/706||2164/676||2164/321,,
a950845f-911d-4c4e-bf61-bbfe3e652824,2164/706||2164/676||2164/321,,
abc26b22-2e86-4ec2-a8ac-1e9b9b7a7e37,2164/706||2164/676||2164/321,,
ac1548db-0dc2-4924-bbdb-522d30bc9108,2164/706||2164/676||2164/321,,
adc16533-4d46-4ad0-ab89-824cd288e11d,2164/706||2164/676||2164/321,,
ae9b2b58-fe35-41be-ae10-20097e1105b8,2164/706||2164/676||2164/321,,
aedf478d-4aff-4963-beb0-97569ab035f8,2164/706||2164/676||2164/321,,
b68f2c7d-dbaf-4d34-b8ad-e2ac012b38b1,2164/706||2164/676||2164/321,,
b6cd7687-9401-4ef8-ad2d-2ad84e536be5,2164/706||2164/676||2164/321,,
b7e1cc82-5d60-4670-af00-761a27aab972,2164/706||2164/676||2164/321,,
b852a445-b803-406a-a56e-6f238c944b17,2164/706||2164/676||2164/670||2164/321,,
b942aea0-5a0a-4223-b0cf-abba4613adc7,2164/706||2164/676||2164/321,,
bb2d8491-85ec-4ba6-b94c-baf952c601b8,2164/706||2164/676||2164/321,,
bb33fe62-3ce5-4747-a236-0b4443c6b774,2164/706||2164/676||2164/321,,
bde0148a-2410-4e97-80b4-118ed69885a2,2164/706||2164/676||2164/321,,
bf5b60de-4298-47a5-a56e-0f268bf2907f,2164/706||2164/676||2164/321,,
bfc796d1-174f-43df-a58b-81ef5af25525,2164/706||2164/676||2164/321,,
c0cfbb9b-35e4-4137-9fa5-f3d2251179b7,2164/706||2164/676||2164/321,,
c21e8a33-78d6-48dc-baf3-0fd8f8c30276,2164/706||2164/676||2164/321,,
c57e0f5d-82d8-4755-93a5-1b407fe61de2,2164/706||2164/676||2164/321,,
c6883435-96ef-442a-b6a3-8f9d951a2e95,2164/706||2164/676||2164/321,,
c9f147d9-9989-496e-934f-bcab7c844142,2164/706||2164/676||2164/321,,
cb0a0f4c-580c-4cf0-83bb-7dd08bc7cc00,2164/706||2164/676||2164/321,,
cbbb87b0-3e39-48f0-b204-a07050d3a4b7,2164/706||2164/676||2164/321,,
cdf411db-46c9-4a64-917c-6bec66a94298,2164/706||2164/676||2164/321,,
cf0c31a6-4f13-4dc6-9204-57f5ee3fde91,2164/706||2164/676||2164/321,,
d4030e3d-c6c3-4c62-a111-4a3ab45e6860,2164/706||2164/676||2164/321,,
